epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,p1/stats_g/mean,p1/stats_g/std,p1/stats_o/mean,p1/stats_o/std,p2/stats_g/mean,p2/stats_g/std,p2/stats_o/mean,p2/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
97,0.85750943,0.061123233,0.203409,0.038786545,0.84986275,0.07786186,0.20275816,0.08115682,0.8425119,0.13872497,0.20451152,0.14090629,980.0,-7.1569204,0.7,1960.0,0.5
98,0.8575127,0.06105412,0.20341167,0.03874241,0.84986025,0.07776123,0.20276725,0.0809022,0.8427253,0.13917817,0.20457168,0.14091319,990.0,-7.7951384,0.6,1980.0,0.25
99,0.857416,0.061035484,0.20334235,0.039047975,0.8497694,0.07765114,0.20277846,0.080973774,0.84273386,0.13890408,0.20456885,0.14105499,1000.0,-3.6049962,0.4,2000.0,0.4
100,0.8573976,0.060957775,0.20333172,0.038971633,0.84971744,0.07762579,0.20287399,0.08121458,0.84283215,0.13854404,0.2046935,0.14080201,1010.0,-6.52818,0.9,2020.0,0.6
101,0.85742044,0.060928926,0.20334361,0.038910825,0.8496778,0.07765231,0.20286362,0.081059225,0.8426172,0.13860762,0.20481227,0.14070572,1020.0,-9.797224,0.8,2040.0,0.4
102,0.85738486,0.060828473,0.20332655,0.038835563,0.8496225,0.07753684,0.20285931,0.08102747,0.8427357,0.13830364,0.20501861,0.14062846,1030.0,-6.867257,0.8,2060.0,0.4
103,0.8574274,0.060749616,0.20333576,0.039039403,0.8496646,0.077487215,0.20281641,0.08109162,0.8428845,0.13829897,0.20491128,0.14058088,1040.0,-6.448756,0.5,2080.0,0.3
104,0.8574615,0.06067966,0.20334865,0.038976472,0.84967804,0.07742466,0.20284048,0.08085642,0.84307367,0.13849238,0.20498835,0.14056438,1050.0,-7.502903,0.8,2100.0,0.45
105,0.8574233,0.06063683,0.2033264,0.03891283,0.84956855,0.07740881,0.20283318,0.08072778,0.84307694,0.13840593,0.20495304,0.14049396,1060.0,-9.754737,0.5,2120.0,0.2
106,0.8574316,0.060560003,0.20332752,0.038842708,0.8495354,0.07734921,0.20284972,0.080781244,0.84305114,0.13857263,0.20484215,0.14065056,1070.0,-10.179505,0.5,2140.0,0.55
107,0.8574758,0.06045701,0.20334144,0.038762856,0.84955573,0.07723337,0.20288867,0.08060414,0.8432138,0.13906823,0.20482995,0.14068946,1080.0,-6.5443687,0.5,2160.0,0.35
108,0.8575311,0.060408253,0.20336716,0.038707465,0.84961367,0.07716456,0.20291853,0.08039002,0.8431847,0.13919842,0.20490612,0.14055648,1090.0,-8.69625,0.6,2180.0,0.45
109,0.85744995,0.06035009,0.20332165,0.038643762,0.849473,0.07714196,0.20292398,0.080358684,0.84301805,0.13925058,0.20493002,0.14057015,1100.0,-4.6819324,0.8,2200.0,0.3
110,0.85748583,0.060285896,0.20333162,0.0385858,0.84952646,0.07704483,0.20293714,0.08012193,0.8429036,0.13965414,0.20487599,0.14072199,1110.0,-6.948928,0.6,2220.0,0.35
111,0.85752136,0.06021582,0.2033424,0.03852372,0.8495722,0.07696285,0.20294487,0.079910316,0.8430298,0.13942473,0.20489177,0.14046405,1120.0,-9.810773,0.5,2240.0,0.65
112,0.8575497,0.060143307,0.2033517,0.038462143,0.84959096,0.076888315,0.20294875,0.079682104,0.8431844,0.13934495,0.205,0.14034316,1130.0,-6.746302,0.8,2260.0,0.45
113,0.8574838,0.060073007,0.203321,0.038399063,0.84946585,0.07681697,0.20293944,0.079651296,0.8431857,0.13928892,0.20500004,0.1405707,1140.0,-10.052156,0.7,2280.0,0.45
114,0.8575141,0.06006348,0.20333537,0.03835718,0.8495481,0.0769259,0.20301801,0.08001485,0.843066,0.13968001,0.20510484,0.1409909,1150.0,-9.572801,0.6,2300.0,0.2
115,0.8575008,0.060019013,0.20334116,0.038310014,0.84954387,0.0768692,0.20301458,0.07981126,0.84310716,0.1397134,0.20525621,0.14098877,1160.0,-7.885245,0.6,2320.0,0.35
116,0.85746884,0.060008954,0.20332271,0.038266495,0.8494649,0.076883234,0.2029754,0.07969914,0.8432241,0.1399948,0.20510885,0.14130965,1170.0,-3.2778401,1.0,2340.0,0.4
117,0.85742855,0.059972778,0.20331003,0.038206242,0.8494234,0.076822236,0.20296562,0.07948708,0.8434512,0.14011525,0.20520449,0.14120777,1180.0,-7.374858,0.7,2360.0,0.65
118,0.8573921,0.059918746,0.20329675,0.03814948,0.8493863,0.076736,0.20294675,0.07927567,0.8435541,0.13984436,0.20531632,0.14119479,1190.0,-5.827291,0.7,2380.0,0.55
119,0.8574047,0.059862062,0.20330481,0.038101163,0.8493383,0.07676201,0.20292103,0.079170845,0.84358317,0.1398849,0.20535855,0.1412674,1200.0,-3.1631763,1.0,2400.0,0.35
120,0.8573347,0.059807274,0.20327955,0.038046,0.84925705,0.076710515,0.20291333,0.07904146,0.84376246,0.1399586,0.20558684,0.14134133,1210.0,-4.0338407,0.9,2420.0,0.25
121,0.85735387,0.05976991,0.20327888,0.037994117,0.8492457,0.07669134,0.20292877,0.07889326,0.84389144,0.13982739,0.20576234,0.14125687,1220.0,-5.703297,0.8,2440.0,0.4
