epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,p1/stats_g/mean,p1/stats_g/std,p1/stats_o/mean,p1/stats_o/std,p2/stats_g/mean,p2/stats_g/std,p2/stats_o/mean,p2/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
100,0.8576596,0.062959425,0.20349728,0.040596046,0.84801227,0.081274055,0.20323391,0.075148225,0.8409233,0.1476935,0.20212568,0.15125626,1010.0,-11.149251,0.5,2020.0,0.3
101,0.8577101,0.06286243,0.20351116,0.040501595,0.8480107,0.08119572,0.20324464,0.074983224,0.8409917,0.1474322,0.20187563,0.1512135,1020.0,-7.9723063,0.9,2040.0,0.45
102,0.85769886,0.06277041,0.20351133,0.040409945,0.8478632,0.08116968,0.2032723,0.074911326,0.8409384,0.14753507,0.20182931,0.15142113,1030.0,-12.920398,0.6,2060.0,0.3
103,0.85768676,0.06269019,0.2035073,0.04032503,0.84774643,0.08116578,0.20323911,0.07479203,0.84082395,0.14718997,0.20171113,0.15115827,1040.0,-11.550858,0.6,2080.0,0.25
104,0.857749,0.06265394,0.20353869,0.040256876,0.84768677,0.08118307,0.20328514,0.07491813,0.8410724,0.1469869,0.20175506,0.15106738,1050.0,-12.327181,0.4,2100.0,0.1
105,0.8577226,0.06259499,0.20351933,0.040196754,0.84750485,0.08115954,0.20317356,0.07524709,0.8409497,0.14779764,0.20156163,0.15149455,1060.0,-9.800326,0.6,2120.0,0.25
106,0.8576359,0.062556006,0.20349005,0.040135007,0.8473503,0.08108722,0.2031417,0.07523985,0.84095114,0.14763625,0.2016998,0.15148908,1070.0,-9.627485,0.5,2140.0,0.4
107,0.857644,0.06246251,0.20350185,0.040096045,0.847219,0.08117903,0.20313609,0.07519495,0.8409284,0.1473475,0.20165431,0.1513336,1080.0,-12.873525,0.4,2160.0,0.4
108,0.8577233,0.062450957,0.20358503,0.041299704,0.84716874,0.08116678,0.20311873,0.07527405,0.8408735,0.14727488,0.2015782,0.15129119,1090.0,-5.2853513,0.9,2180.0,0.3
109,0.8577313,0.06237881,0.20358866,0.041219335,0.84716344,0.08108034,0.20307924,0.07536288,0.8408737,0.1473914,0.2015528,0.15117556,1100.0,-6.133226,0.9,2200.0,0.35
110,0.85764784,0.06234454,0.20356217,0.04119873,0.84696287,0.08106669,0.20304672,0.07526153,0.8408987,0.14704742,0.20158722,0.15110213,1110.0,-11.827007,0.5,2220.0,0.25
111,0.8576296,0.062286843,0.20355216,0.041140143,0.8469524,0.08096016,0.20304911,0.07504801,0.84094334,0.14681514,0.20162943,0.15090398,1120.0,-8.981053,0.6,2240.0,0.3
112,0.8577087,0.062249776,0.20357178,0.04107375,0.8469844,0.080942325,0.2030527,0.07510249,0.84091777,0.14662807,0.20159055,0.15076268,1130.0,-7.00323,0.7,2260.0,0.2
113,0.857685,0.062197816,0.20356785,0.041019026,0.8469386,0.08085796,0.20303561,0.07492935,0.84087056,0.14639683,0.20160323,0.1503996,1140.0,-17.429903,0.3,2280.0,0.5
114,0.85769016,0.06215203,0.20357078,0.040966455,0.84686613,0.08084099,0.20307657,0.07484034,0.8410125,0.14607497,0.20156004,0.15003605,1150.0,-8.871046,0.7,2300.0,0.4
115,0.8577132,0.062102973,0.20357385,0.040899772,0.84683865,0.08082662,0.20309201,0.074742086,0.8409795,0.14576903,0.20149675,0.14998086,1160.0,-8.964544,0.7,2320.0,0.4
116,0.85775536,0.062088985,0.20359613,0.040914044,0.84683126,0.08083419,0.20308772,0.074782245,0.8410568,0.1454602,0.20144267,0.1497008,1170.0,-9.419386,0.8,2340.0,0.3
117,0.8578131,0.06206855,0.20362759,0.041001987,0.8469104,0.08076259,0.20304827,0.07492937,0.8411296,0.14567162,0.20151637,0.14978212,1180.0,-12.292108,0.7,2360.0,0.4
118,0.8578592,0.061991423,0.20364003,0.040926468,0.8469429,0.08065706,0.20306915,0.0747244,0.8413612,0.14554133,0.2016229,0.14948219,1190.0,-11.94798,0.8,2380.0,0.35
119,0.85787225,0.06197298,0.20364115,0.04088473,0.8468817,0.08059057,0.20306408,0.07456713,0.84144616,0.1454403,0.20181738,0.1493829,1200.0,-7.5434265,1.0,2400.0,0.35
120,0.8578272,0.06192353,0.2036233,0.0408301,0.84677905,0.080500565,0.20312247,0.074974574,0.8413887,0.14557464,0.20167445,0.14926526,1210.0,-11.9951105,0.7,2420.0,0.4
121,0.85778886,0.061858874,0.20361044,0.040763885,0.84671456,0.080430575,0.20311064,0.07478467,0.84134275,0.14522327,0.20164447,0.14901486,1220.0,-7.6837707,0.7,2440.0,0.35
122,0.85770375,0.06178997,0.20357391,0.04069277,0.84662396,0.08031263,0.20307921,0.07491889,0.841554,0.14527719,0.20172718,0.14873178,1230.0,-5.1899214,0.9,2460.0,0.4
