epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,p1/stats_g/mean,p1/stats_g/std,p1/stats_o/mean,p1/stats_o/std,p2/stats_g/mean,p2/stats_g/std,p2/stats_o/mean,p2/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
63,0.8504675,0.086835064,0.19479956,0.07528955,0.84229904,0.077717654,0.21343699,0.12402827,0.8448851,0.14914632,0.27232996,0.1532752,1280.0,-3.9635452341437336,0.6,2560.0,0.425
64,0.85055286,0.086576134,0.19482113,0.07503496,0.84244686,0.0776359,0.21333045,0.12378808,0.8449662,0.14906262,0.27238563,0.15332033,1300.0,-10.581694479882717,0.6,2600.0,0.525
65,0.8505986,0.08629293,0.19457102,0.07532425,0.8424652,0.07761364,0.21317847,0.12358678,0.8450618,0.14913581,0.27246612,0.15361755,1320.0,-7.167072007805109,0.75,2640.0,0.425
66,0.850584,0.0860982,0.19455796,0.075063676,0.84249425,0.077579685,0.2130785,0.123391345,0.8451975,0.14893624,0.27239215,0.15331486,1340.0,-0.9747971791326998,1.0,2680.0,0.55
67,0.8507741,0.08586336,0.19460791,0.07479933,0.84264773,0.07752698,0.21300925,0.12312097,0.845581,0.1492908,0.27237236,0.15357107,1360.0,-0.9241245599985122,1.0,2720.0,0.425
68,0.850821,0.08566704,0.19462314,0.07452846,0.8426893,0.077511124,0.21292304,0.12291361,0.84599066,0.14949119,0.27246937,0.15364492,1380.0,-5.493277802467347,0.8,2760.0,0.3
69,0.85085744,0.085448295,0.19463262,0.0742482,0.8427758,0.07747296,0.21279138,0.12272249,0.84634894,0.14947678,0.2723913,0.15353678,1400.0,-7.232045618146659,0.7,2800.0,0.625
70,0.85092133,0.085246496,0.19458517,0.07439203,0.84275514,0.07743673,0.21272257,0.122478284,0.8468321,0.149616,0.2725757,0.15326527,1420.0,-6.5829945855140695,0.8,2840.0,0.6
71,0.85093504,0.08502298,0.19459163,0.07414348,0.8427203,0.077388294,0.21262124,0.12221683,0.84726125,0.15012942,0.27281612,0.15344152,1440.0,-4.4869096437096605,0.85,2880.0,0.425
72,0.8510055,0.08481444,0.19461569,0.07389806,0.8428767,0.077348694,0.21262756,0.12200704,0.84759825,0.15109162,0.27288204,0.15349168,1460.0,-11.686910245209933,0.55,2920.0,0.5
73,0.85120773,0.08459268,0.19466464,0.07414026,0.84287256,0.07730288,0.21268654,0.1221238,0.847698,0.15092194,0.27297443,0.15342408,1480.0,-2.60372712919116,0.9,2960.0,0.5
74,0.8512587,0.08438912,0.19469236,0.07388088,0.8428666,0.077284716,0.21261531,0.1218772,0.8480069,0.150671,0.27296165,0.15318193,1500.0,-1.0096310806870457,1.0,3000.0,0.525
75,0.8512216,0.08418567,0.19468299,0.0736589,0.84281224,0.07724252,0.21252465,0.121814065,0.8480549,0.15104653,0.27298892,0.15351734,1520.0,-3.91190792670846,0.85,3040.0,0.525
76,0.8512213,0.08401234,0.19469585,0.073421374,0.8427728,0.07722963,0.21253617,0.12159837,0.8482914,0.15095888,0.27314374,0.15362987,1540.0,-3.918293916076421,0.85,3080.0,0.525
77,0.85126907,0.083825596,0.19471171,0.0731944,0.8426854,0.07724683,0.21224348,0.12164772,0.8482925,0.15105523,0.27307823,0.1534144,1560.0,-0.6456929820477962,1.0,3120.0,0.475
78,0.8513281,0.08359283,0.19473925,0.07296989,0.8427127,0.07719714,0.21218699,0.12150046,0.848543,0.15088083,0.27308103,0.15315029,1580.0,-1.16448536452651,1.0,3160.0,0.525
79,0.85129005,0.08342113,0.19450259,0.07332343,0.8427002,0.07714805,0.2121488,0.12134819,0.8486461,0.15062143,0.27316937,0.15287212,1600.0,-3.7035190992355345,0.9,3200.0,0.55
80,0.8513097,0.08326364,0.19451648,0.073110834,0.8426545,0.07712378,0.21213931,0.12120502,0.8488126,0.15065055,0.2731962,0.15280083,1620.0,-2.7453708868324753,0.85,3240.0,0.55
81,0.8513387,0.08307605,0.19452575,0.07288993,0.8427091,0.07707259,0.21206519,0.120985456,0.8488075,0.15049022,0.2730491,0.15261774,1640.0,-5.373434150636196,0.8,3280.0,0.575
82,0.8513575,0.082893044,0.19453405,0.07265665,0.84264374,0.07704201,0.21202056,0.12076233,0.8486504,0.15076,0.2730537,0.15273704,1660.0,-2.6663210402727127,0.9,3320.0,0.475
